Store;Area;Opening_Year;Food_Service;Beverages;2022_Dummy;2023_Dummy;Year;February_Dummy;Murch_Dummy;April_Dummy;May_Dummy;June_Dummy;July_Dummy;August_Dummy;September_Dummy;October_Dummy;November_Dummy;December_Dummy;Month;Data;Vacation_Time;Month_Year;Gross_Margin_Percentage_Store;Gross_Margin_Store;Number_of_Food_Service_Units_Sold;Number_of_Beverages_Units_Sold;Turnover_Food_Service;Turnover_Beverages;Share_in_Total_Sales_Food_Service;Number_of_Receipts_Food_Service;Number_of_Receipts_Beverages;Gross_Profit_Margin_Food_Service;Gross_Profit_Margin_Beverages;Share_of_Food_Service_Margin_in_Total_Margin;Discount_Availability_Food_Service;Discount_Amount_Food_Service;Discount_Availability_Bevareges;Discount_Amount_Beverages;Inventory_on_Market_Food_Service;Inventory_on_Market_Beverages;Inventory_Balance_Food_Service;Inventory_Balance_Beverages;Inventory_Turnover_Ratio_Food_Service;Inventory_Turnover_Ratio_;GMROI_Food_Service;GMROI_Beverages;Losses_Beverages;Store_ID;Competitor_Presence;Office_Dummy;School_Dummy;Location_Store;Type_Store
Маркет 3110 - м. Львів;95,8;2022;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;1;0;0;10;2023-10-01;0;Жовтень 2023;0,234615377;303325,68;10828;4479;161022,27;65049,11;0,2032;6799;3501;0,45;0,24;0,236322721;1;4793,34;1;4521,75;20732,31;3456,080645;40771,19;37348,85935;2,191241379;1,325985609;0,975481267;0,316468682;263,26;3110;0;0;0;1;1
Маркет 3110 - м. Львів;95,8;2022;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;0;1;0;11;2023-11-01;0;Листопад 2023;0,235645654;316712,4;8840;1;135256,18;5,42;0,1875;5775;1;0,47;0,60;0,201989976;1;8053,58;0;0;19776,48;3881,875;48590,00;39234,95;1,467039484;5,55627E-05;0,69387233;3,32146E-05;0;3110;0;0;0;1;1
Маркет 3110 - м. Львів;95,8;2022;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;0;0;1;12;2023-12-01;1;Грудень 2023;0,219572835;295543,22;8310;3336;132280,83;44575,5;0,1778;5695;2466;0,46;0,23;0,203910514;1;7704,27;0;0;20127,43;4719,933333;53586,12;48508,09583;1,343938671;0,708972583;0,612270254;0,161985734;144,97;3110;0;0;0;1;1
Маркет 3113 - м. Львів;153,1;2023;01. Фуд сервіс;02. Напої;0;1;2023;0;1;0;0;0;0;0;0;0;0;0;3;2023-03-01;0;Березень 2023;0,475161451;207080,32;2;3972;33,33;51348,48;0,8279;2;3017;0,48;0,23;7,76027Е-05;0;0;0;0;18637,93;4544,758065;29029,69;48183,15661;0,000594564;0,816799744;0,000286668;0,190764415;66,05;3113;1;0;0;1;1
Маркет 3113 - м. Львів;153,1;2023;01. Фуд сервіс;02. Напої;0;1;2023;0;0;1;0;0;0;0;0;0;0;0;4;2023-04-01;0;Квітень 2023;0,060135022;188425,21;3246;5403;41120,2;69009,47;0,0840;1997;4211;0,38;0,25;0,081990886;1;10145,14;1;188,39;19536,61;4944,933333;35880,22;51861,21483;0,71546532;0,996672372;0,268805382;0,250156866;36,61;3113;1;0;0;1;1
Маркет 3113 - м. Львів;153,1;2023;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;1;0;0;0;0;0;0;0;5;2023-05-01;0;Травень 2023;0,072991273;194462,35;3960;6207;56147,86;77194,59;0,1038;2617;4840;0,43;0,26;0,125122575;1;15928,38;1;468,75;16937,36;5404,451613;35672,97;56527,26016;0,891886129;1,014080637;0,386498137;0,261044094;173,74;3113;1;0;0;1;1
Маркет 3113 - м. Львів;153,1;2023;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;1;0;0;0;0;0;0;6;2023-06-01;1;Червень 2023;0,081834888;125382,25;4794;7063;68344,22;88453,99;0,1158;3179;5396;0,42;0,25;0,230257393;1;17706,67;1;934,99;18933,38;5322,145161;39905,12;55512,12726;0,989197047;1,188581545;0,417859867;0,301980155;235,37;3113;1;0;0;1;1
Маркет 3113 - м. Львів;153,1;2023;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;1;0;0;0;0;0;7;2023-07-01;1;Липень 2023;0,094890424;219916,61;4919;5876;79581,15;75909,61;0,1256;3322;4713;0,47;0,26;0,168889199;1;8045,28;1;371,84;17865,64;5107,233333;33986,84;52973,76217;1,248707277;1,056718604;0,582787649;0,277457922;786,02;3113;1;0;0;1;1
Маркет 3113 - м. Львів;153,1;2023;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;1;0;0;0;0;8;2023-08-01;1;Серпень 2023;0,094259421;244615,33;6783;4755;98001,05;64786,39;0,1450;4212;3878;0,39;0,26;0,157514004;1;12735,69;1;2082,85;17239,01;4919,935484;36138,10;52798,00306;1,645651273;0,911903618;0,647008405;0,234212813;625,82;3113;1;0;0;1;1
Маркет 3113 - м. Львів;153,1;2023;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;1;0;0;0;9;2023-09-01;0;Вересень 2023;0,095865893;274471,62;8130;4223;116139,57;59109,68;0,1656;5238;3429;0,39;0,25;0,16395615;1;22325,44;1;18675,64;16905,88;4803,016667;42521,15;52072,369;1,673008864;0,847726555;0,648250984;0,214644063;76,66;3113;1;0;0;1;1
Маркет 3113 - м. Львів;153,1;2023;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;1;0;0;10;2023-10-01;0;Жовтень 2023;0,098481209;303325,68;9786;3926;133222,89;57564,45;0,1861;6313;3078;0,39;0,23;0,170117908;1;26689,63;1;3241,35;18026,17;4687,403226;41743,83;52995,57968;1,955301383;0,832273376;0,757345534;0,194572092;39,46;3113;1;0;0;1;1
Маркет 3113 - м. Львів;153,1;2023;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;0;1;0;11;2023-11-01;0;Листопад 2023;0,098777047;316712,4;9864;2194;134550,31;33983,01;0,1917;6364;1711;0,39;0,18;0,165763418;1;34830,44;1;3100;19412,48;5602,346;53165,09;65782,09045;1,54332435;0,423285423;0,602179916;0,07645878;70,34;3113;1;0;0;1;1
Маркет 3113 - м. Львів;153,1;2023;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;0;0;1;12;2023-12-01;1;Грудень 2023;0,09158804;295543,22;8616;229;118656,51;3116,94;0,1807;5744;190;0,38;0,23;0,151247591;1;31101,47;0;0;18291,78;2872,3;60295,95;27058,975;1,226555203;0,088663743;0,462067044;0,020418086;0;3113;1;0;0;1;1
Маркет 3114 - м. Шептицький;205;2023;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;0;0;1;12;2023-12-01;1;Грудень 2023;0,191868171;295543,22;7461;3636;86511,86;44288,89;0,2108;3835;2998;0,29;0,24;0,084091356;1;15375,4;1;4,6;22047,95;3325,464286;43550,89;31040,91357;1,415797243;1,081045502;0,406722096;0,261963002;447,44;3114;0;1;0;2;1
Маркет 3211 - м. Львів;72,6;2022;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;0;0;0;1;2022-01-01;1;Січень 2022;0,209587701;163521,07;599,532;5097;6177,55;62455,09;0,2056;338;4398;0,28;0,25;0,010395419;1;1342,07;1;44,28;20914,09;2986,983871;37000,65;27970,46919;0,121016243;1,683203441;0,033299913;0,414368488;343,18;3211;0;1;0;2;2
Маркет 3211 - м. Львів;72,6;2022;01. Фуд сервіс;02. Напої;1;0;2022;1;0;0;0;0;0;0;0;0;0;0;2;2022-02-01;0;Лютий 2022;0,22803799;145860,81;9367,514;6530;107484,44;79816,16;0,2625;5604;5550;0,32;0,25;0,238717514;1;11320,52;1;4,95;29609,16;3523,833333;65598,70;33257,64783;1,107718699;1,799350643;0,358844913;0,450287407;-27,31;3211;0;1;0;2;2
Маркет 3211 - м. Львів;72,6;2022;01. Фуд сервіс;02. Напої;1;0;2022;0;1;0;0;0;0;0;0;0;0;0;3;2022-03-01;0;Березень 2022;0,237711607;157487,16;15780,124;7782;186024,15;96311,71;0,3220;9164;6693;0,32;0,26;0,374296419;1;17978,56;1;4,95;28421,02;3501,032258;69692,80;33351,31597;1,823391546;2,127751723;0,577791876;0,560005429;-0,69;3211;0;1;0;2;2
Маркет 3211 - м. Львів;72,6;2022;01. Фуд сервіс;02. Напої;1;0;2022;0;0;1;0;0;0;0;0;0;0;0;4;2022-04-01;0;Квітень 2022;0,242352948;157247,77;18671,544;12702;229551,77;156495,39;0,3324;11174;10824;0,32;0,27;0,472802317;1;21888,94;1;5,95;32455,22;3525,766667;70127,32;34032,36883;2,213184079;3,338379428;0,716804929;0,914773414;190,03;3211;0;1;0;2;2
Маркет 3211 - м. Львів;72,6;2022;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;1;0;0;0;0;0;0;0;5;2022-05-01;0;Травень 2022;0,262819581;178181,06;16552,808;7653;232004,74;97908,76;0,3071;10893;6295;0,4;0,27;0,516107155;1;14361,05;1;20,55;32042,32;5855,693548;70351,89;54236,30952;1,990624871;1,325169995;0,789030854;0,352396413;725,04;3211;0;1;0;2;2
Маркет 3211 - м. Львів;72,6;2022;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;1;0;0;0;0;0;0;6;2022-06-01;1;Червень 2022;0,273480624;185168,89;15912,944;7647;239156,71;98708,97;0,2918;10685;6178;0,43;0,28;0,550651624;1;1776,48;1;15,3;35287,01;3807,774194;73419,97;36306,64081;1,868608177;1,963502225;0,79667396;0,54544994;105,1;3211;0;1;0;2;2
Маркет 3211 - м. Львів;72,6;2022;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;1;0;0;0;0;0;7;2022-07-01;1;Липень 2022;0,252962981;185086,52;9550;12618;144650,24;157229,11;0,2294;6214;11113;0,44;0,27;0,340251629;1;5150,73;1;45,86;34062,32;3720,783333;63111,94;35575,43783;1,294117157;3,224031438;0,563416342;0,872147784;662,66;3211;0;1;0;2;2
